"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/18/2023","AQS","060376012","1","0.032","ppm","30","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"01/19/2023","AQS","060376012","1","0.031","ppm","29","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"01/20/2023","AQS","060376012","1","0.039","ppm","36","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"01/21/2023","AQS","060376012","1","0.04","ppm","37","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"01/22/2023","AQS","060376012","1","0.04","ppm","37","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"01/23/2023","AQS","060376012","1","0.041","ppm","38","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"01/24/2023","AQS","060376012","1","0.038","ppm","35","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"01/25/2023","AQS","060376012","1","0.041","ppm","38","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"01/26/2023","AQS","060376012","1","0.042","ppm","39","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"01/27/2023","AQS","060376012","1","0.035","ppm","32","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"01/28/2023","AQS","060376012","1","0.042","ppm","39","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"01/29/2023","AQS","060376012","1","0.04","ppm","37","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"01/30/2023","AQS","060376012","1","0.038","ppm","35","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"01/31/2023","AQS","060376012","1","0.043","ppm","40","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/01/2023","AQS","060376012","1","0.042","ppm","39","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/02/2023","AQS","060376012","1","0.035","ppm","32","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/03/2023","AQS","060376012","1","0.041","ppm","38","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/04/2023","AQS","060376012","1","0.042","ppm","39","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/05/2023","AQS","060376012","1","0.04","ppm","37","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/06/2023","AQS","060376012","1","0.04","ppm","37","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/07/2023","AQS","060376012","1","0.043","ppm","40","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/08/2023","AQS","060376012","1","0.045","ppm","42","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/09/2023","AQS","060376012","1","0.046","ppm","43","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/10/2023","AQS","060376012","1","0.045","ppm","42","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/11/2023","AQS","060376012","1","0.041","ppm","38","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/12/2023","AQS","060376012","1","0.039","ppm","36","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/13/2023","AQS","060376012","1","0.043","ppm","40","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/14/2023","AQS","060376012","1","0.04","ppm","37","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/15/2023","AQS","060376012","1","0.041","ppm","38","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/16/2023","AQS","060376012","1","0.044","ppm","41","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/17/2023","AQS","060376012","1","0.044","ppm","41","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/18/2023","AQS","060376012","1","0.043","ppm","40","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/19/2023","AQS","060376012","1","0.051","ppm","47","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/20/2023","AQS","060376012","1","0.049","ppm","45","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/21/2023","AQS","060376012","1","0.046","ppm","43","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/22/2023","AQS","060376012","1","0.042","ppm","39","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/23/2023","AQS","060376012","1","0.04","ppm","37","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/24/2023","AQS","060376012","1","0.046","ppm","43","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/25/2023","AQS","060376012","1","0.042","ppm","39","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/26/2023","AQS","060376012","1","0.041","ppm","38","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/27/2023","AQS","060376012","1","0.034","ppm","31","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"02/28/2023","AQS","060376012","1","0.042","ppm","39","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/01/2023","AQS","060376012","1","0.045","ppm","42","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/02/2023","AQS","060376012","1","0.044","ppm","41","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/03/2023","AQS","060376012","1","0.044","ppm","41","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/04/2023","AQS","060376012","1","0.044","ppm","41","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/05/2023","AQS","060376012","1","0.045","ppm","42","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/06/2023","AQS","060376012","1","0.047","ppm","44","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/07/2023","AQS","060376012","1","0.048","ppm","44","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/08/2023","AQS","060376012","1","0.045","ppm","42","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/09/2023","AQS","060376012","1","0.048","ppm","44","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/10/2023","AQS","060376012","1","0.034","ppm","31","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/11/2023","AQS","060376012","1","0.023","ppm","21","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/12/2023","AQS","060376012","1","0.034","ppm","31","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/13/2023","AQS","060376012","1","0.041","ppm","38","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/14/2023","AQS","060376012","1","0.03","ppm","28","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/15/2023","AQS","060376012","1","0.028","ppm","26","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/16/2023","AQS","060376012","1","0.059","ppm","64","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/17/2023","AQS","060376012","1","0.047","ppm","44","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/18/2023","AQS","060376012","1","0.055","ppm","51","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/19/2023","AQS","060376012","1","0.045","ppm","42","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/20/2023","AQS","060376012","1","0.043","ppm","40","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/21/2023","AQS","060376012","1","0.048","ppm","44","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/22/2023","AQS","060376012","1","0.043","ppm","40","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/23/2023","AQS","060376012","1","0.043","ppm","40","Santa Clarita","13","76.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/24/2023","AQS","060376012","1","0.048","ppm","44","Santa Clarita","14","82.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/25/2023","AQS","060376012","1","0.046","ppm","43","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/26/2023","AQS","060376012","1","0.047","ppm","44","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/27/2023","AQS","060376012","1","0.049","ppm","45","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/28/2023","AQS","060376012","1","0.058","ppm","61","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/29/2023","AQS","060376012","1","0.048","ppm","44","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/30/2023","AQS","060376012","1","0.045","ppm","42","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"03/31/2023","AQS","060376012","1","0.046","ppm","43","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/01/2023","AQS","060376012","1","0.052","ppm","48","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/02/2023","AQS","060376012","1","0.055","ppm","51","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/03/2023","AQS","060376012","1","0.045","ppm","42","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/04/2023","AQS","060376012","1","0.044","ppm","41","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/05/2023","AQS","060376012","1","0.051","ppm","47","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/06/2023","AQS","060376012","1","0.053","ppm","49","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/07/2023","AQS","060376012","1","0.052","ppm","48","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/08/2023","AQS","060376012","1","0.051","ppm","47","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/09/2023","AQS","060376012","1","0.055","ppm","51","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/10/2023","AQS","060376012","1","0.073","ppm","108","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/11/2023","AQS","060376012","1","0.069","ppm","97","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/12/2023","AQS","060376012","1","0.041","ppm","38","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/13/2023","AQS","060376012","1","0.038","ppm","35","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/14/2023","AirNow","060376012","1","0.049","ppm","45","Santa Clarita","19","79.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/15/2023","AQS","060376012","1","0.064","ppm","80","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/16/2023","AQS","060376012","1","0.06","ppm","67","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/17/2023","AQS","060376012","1","0.044","ppm","41","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/18/2023","AQS","060376012","1","0.052","ppm","48","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/19/2023","AirNow","060376012","1","0.056","ppm","54","Santa Clarita","24","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/20/2023","AirNow","060376012","1","0.055","ppm","51","Santa Clarita","18","75.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/21/2023","AirNow","060376012","1","0.056","ppm","54","Santa Clarita","18","75.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/22/2023","AQS","060376012","1","0.066","ppm","87","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/23/2023","AQS","060376012","1","0.067","ppm","90","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/24/2023","AQS","060376012","1","0.054","ppm","50","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/25/2023","AQS","060376012","1","0.063","ppm","77","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/26/2023","AQS","060376012","1","0.063","ppm","77","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/27/2023","AQS","060376012","1","0.077","ppm","122","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/28/2023","AQS","060376012","1","0.081","ppm","136","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/29/2023","AQS","060376012","1","0.077","ppm","122","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"04/30/2023","AQS","060376012","1","0.07","ppm","100","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/01/2023","AQS","060376012","1","0.047","ppm","44","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/02/2023","AQS","060376012","1","0.04","ppm","37","Santa Clarita","14","82.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/03/2023","AQS","060376012","1","0.047","ppm","44","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/04/2023","AQS","060376012","1","0.036","ppm","33","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/05/2023","AQS","060376012","1","0.037","ppm","34","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/06/2023","AQS","060376012","1","0.041","ppm","38","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/07/2023","AQS","060376012","1","0.046","ppm","43","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/08/2023","AQS","060376012","1","0.048","ppm","44","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/09/2023","AQS","060376012","1","0.038","ppm","35","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/10/2023","AQS","060376012","1","0.048","ppm","44","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/11/2023","AQS","060376012","1","0.06","ppm","67","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/12/2023","AQS","060376012","1","0.061","ppm","71","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/13/2023","AQS","060376012","1","0.08","ppm","133","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/14/2023","AQS","060376012","1","0.076","ppm","119","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/15/2023","AQS","060376012","1","0.072","ppm","105","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/16/2023","AQS","060376012","1","0.071","ppm","101","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/17/2023","AQS","060376012","1","0.077","ppm","122","Santa Clarita","15","88.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/18/2023","AQS","060376012","1","0.07","ppm","100","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/19/2023","AQS","060376012","1","0.066","ppm","87","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/20/2023","AQS","060376012","1","0.066","ppm","87","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/21/2023","AQS","060376012","1","0.075","ppm","115","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/22/2023","AQS","060376012","1","0.064","ppm","80","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/23/2023","AQS","060376012","1","0.043","ppm","40","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/24/2023","AQS","060376012","1","0.051","ppm","47","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/25/2023","AQS","060376012","1","0.045","ppm","42","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/26/2023","AQS","060376012","1","0.045","ppm","42","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/27/2023","AQS","060376012","1","0.053","ppm","49","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/28/2023","AQS","060376012","1","0.049","ppm","45","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/29/2023","AQS","060376012","1","0.049","ppm","45","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/30/2023","AQS","060376012","1","0.041","ppm","38","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"05/31/2023","AQS","060376012","1","0.036","ppm","33","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/01/2023","AQS","060376012","1","0.034","ppm","31","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"06/02/2023","AQS","060376012","1","0.057","ppm","58","Santa Clarita","17","100.0000","44201","Ozone","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
